product_id|app_name|tags|n_reviews
673750|Super Bunny Man|[Action, Early Access, Funny, Indie, Local Co-Op, Physics]|65.0
635320|Last Day of June|[Adventure, Atmospheric, Casual, Choices Matter, Cinematic, Drama, Great Soundtrack, Indie, Point & Click, Puzzle, RPG, Relaxing, Romance, Short, Singleplayer, Story Rich, Third Person, Time Travel, Walking Simulator]|819.0
629770|Tiny Echo|[Adventure, Casual, Cute, Indie, Point & Click, Singleplayer]|91.0
676770|Island Dash|[Adventure, Casual, Free to Play, Indie, Multiplayer]|439.0
462640|Surf World Series|[Sports]|22.0
596970|SUNLESS SKIES|[Adventure, Early Access, Exploration, Indie, Lovecraftian, RPG, Rogue-like, Steampunk, Story Rich]|73.0
587100|Ys SEVEN|[Action, Action RPG, Adventure, Anime, Great Soundtrack, JRPG, RPG, Singleplayer]|186.0
688260|Morph Girl|[Adventure, Casual, FMV, Horror, Indie, Simulation, Visual Novel]|40.0
696460|Pixel Traffic: Circle Rush|[Arcade, Casual, Family Friendly, Indie, Racing]|46.0
377060|On a Roll|[Action, Early Access, Great Soundtrack, Indie, Simulation, Sports]|199.0
346110|ARK: Survival Evolved|[Action, Adventure, Base Building, Building, Co-op, Crafting, Dinosaurs, Dragons, First-Person, Free to Play, Indie, MMORPG, Massively Multiplayer, Multiplayer, Open World, RPG, Sandbox, Sci-fi, Singleplayer, Survival]|150215.0
407530|ARK: Survival Of The Fittest|[Action, Adventure, Co-op, Crafting, Dinosaurs, Dragons, Exploration, FPS, First-Person, Free to Play, Indie, Massively Multiplayer, Multiplayer, Open World, PvP, RPG, Sandbox, Singleplayer, Strategy, Survival]|1700.0
655550|NOKBAK|[Action, FPS, Free to Play, Multiplayer, Sports]|260.0
618720|1bitHeart|[2D, Adventure, Anime, Atmospheric, Casual, Colorful, Conversation, Detective, Episodic, Fantasy, Futuristic, Great Soundtrack, Indie, Mystery, Sci-fi, Side Scroller, Singleplayer, Story Rich, Visual Novel, Word Game]|181.0
630460|Fist's Elimination Tower|[Action, Indie, Platformer]|18.0
594950|The Witches' Tea Party|[Adventure, Casual, Female Protagonist, Great Soundtrack, Indie, RPGMaker, Story Rich]|42.0
656040|The Wolf's Bite|[Adventure, Casual, Choose Your Own Adventure, Indie]|20.0
634180|Darkarta: A Broken Heart's Quest Standard Edition|[Adventure, Alternate History, Atmospheric, Casual, Classic, Crowdfunded, Fantasy, Female Protagonist, First-Person, Great Soundtrack, Hidden Object, Historical, Indie, Point & Click, Puzzle, Romance, Singleplayer]|27.0
380600|Fishing Planet|[Action, Adventure, Casual, Co-op, FPS, Family Friendly, First-Person, Fishing, Free to Play, MMORPG, Massively Multiplayer, Multiplayer, Online Co-Op, Open World, Psychological Horror, Realistic, Relaxing, Simulation, Singleplayer, Sports]|12575.0
595080|Silver Grapple|[2D, Action, Adventure, Pixel Graphics, Platformer]|16.0
697960|Cute Monsters Battle Arena|[Casual, Indie, Strategy]|17.0
695020|Achievement Hunter: Urban|[Action, Adventure, Casual, Indie]|68.0
689360|The Thirst of Hearts|[Adventure, Casual, Indie, Platformer]|42.0
696370|BROKE PROTOCOL: Online City RPG|[Action, Early Access, Indie, Massively Multiplayer, Multiplayer, Open World, RPG, Simulation]|395.0
619730|Mad Driver|[Casual, Indie, Racing, Strategy]|66.0
671760|Far Space Halloween edition|[Action, Adventure, Casual, Indie, Simulation, VR]|245.0
683220|Business-hooiznes|[Casual, Indie, Simulation]|37.0
668890|Hiking Simulator 2017|[Casual, Great Soundtrack, Indie, Simulation, Walking Simulator]|11.0
684680|Polygoneer|[Action, Casual, Great Soundtrack, Indie, Shoot 'Em Up, Twin Stick Shooter]|55.0
489930|Adventures of Bertram Fiddle: Episode 2: A Bleaker Predicklement|[2D, Adventure, Casual, Comedy, Detective, Funny, Hidden Object, Indie, Mystery, Point & Click, Steampunk, Story Rich]|43.0
515220|F1™ 2017|[Action, Co-op, Driving, First-Person, Free to Play, Multiplayer, Racing, Realistic, Simulation, Singleplayer, Sports, Strategy]|1884.0
694970|Loading|[Casual, Simulation]|26.0
301520|Robocraft|[Action, Adventure, Building, Crafting, FPS, Free to Play, Funny, Indie, Massively Multiplayer, Multiplayer, Open World, PvP, RPG, Robots, Sandbox, Sci-fi, Shooter, Simulation, Strategy, Third-Person Shooter]|109013.0
381020|Sky Rogue|[Action, Arcade, Flight, Indie, Local Multiplayer, Multiplayer, Procedural Generation, Rogue-like, Rogue-lite, Simulation, Singleplayer]|524.0
685200|Seconds to Square|[Action, Early Access, Free to Play, Indie]|54.0
690740|BOOKS|[Casual, Cute, Education, Indie, Puzzle, Relaxing, Short, Singleplayer]|55.0
644080|Alphabear: Hardcover Edition|[Casual, Cute, Indie, Puzzle, Word Game]|48.0
691080|3D Hardcore Cube|[Action, Difficult, Indie]|59.0
656970|MagiCat|[2D, Action, Action-Adventure, Adventure, Cute, Difficult, Funny, Indie, Pixel Graphics, Platformer, Puzzle-Platformer, Singleplayer]|26.0
683830|Weable|[2D, Action, Casual, Indie, Top-Down]|45.0
641990|The Escapists 2|[2D, Action, Character Customization, Co-op, Crafting, Difficult, Funny, Indie, Local Co-Op, Multiplayer, Online Co-Op, Open World, Pixel Graphics, Puzzle, Sandbox, Simulation, Singleplayer, Split Screen, Stealth, Strategy]|4179.0
589740|Blue Horizon|[Action, Adventure, Indie, Open World, Pirates, RPG]|37.0
676000|Bloody Mice|[Action, Casual, Indie]|32.0
662920|WESTSLINGERS|[Action, Indie, Real Time Tactics, Strategy, Tactical, Western]|23.0
678820|Gun-Running War Dogs|[Indie, Pixel Graphics, Retro, Simulation]|21.0
686690|AOK Adventures Of Kok|[Adventure, Casual, Indie]|29.0
688380|Restoration|[Anime, Indie, RPG]|31.0
687850|Head Goal: Soccer Online|[Action, Co-op, Competitive, Fast-Paced, Football, Free to Play, Funny, Multiplayer, Online Co-Op, PvP, Soccer, Sports, Team-Based, e-sports]|226.0
657990|Crafting Dead|[Action, Adventure, Crafting, Early Access, Indie, Multiplayer, Pixel Graphics, Survival, Voxel, Zombies]|71.0
676820|Subsurface Circular|[Adventure, Casual, Detective, Indie, Robots, Sci-fi, Singleplayer, Story Rich, Text-Based, Visual Novel]|789.0
361800|Tree of Life|[Adventure, Base Building, Building, Co-op, Crafting, Female Protagonist, Indie, MMORPG, Massively Multiplayer, Multiplayer, Open World, PvP, RPG, Sandbox, Singleplayer, Survival]|4973.0
683760|Strangers of the Power|[2D, Anime, Casual, Dungeon Crawler, Fantasy, Female Protagonist, Indie, JRPG, RPG, RPGMaker, Singleplayer]|11.0
675210|CastleMiner Warfare|[Action, Indie, Violent]|41.0
227860|Castle Story|[Action, Adventure, Building, Casual, Co-op, Crafting, Crowdfunded, Indie, Kickstarter, Moddable, Multiplayer, Open World, RTS, Sandbox, Simulation, Singleplayer, Strategy, Survival, Tower Defense, Voxel]|3954.0
675720|Direct|[Action, Casual, Indie, Score Attack, Singleplayer]|25.0
691130|The Dropping of The Dead|[Action, Casual, Indie]|46.0
554750|Axis Football 2017|[Football, Simulation, Sports]|106.0
681500|Lumber King|[Clicker, Free to Play]|115.0
586130|Survival Driver|[Casual, Indie, Racing]|10.0
676730|Behind The Door|[Adventure, Horror, Indie, Puzzle]|28.0
689180|Trivia Vault: 1980's Trivia|[Casual, Family Friendly, Indie, Puzzle, Relaxing, Simulation, Strategy]|23.0
322110|20XX|[2D, Action, Anime, Co-op, Controller, Difficult, Female Protagonist, Great Soundtrack, Indie, Local Co-Op, Local Multiplayer, Multiplayer, Online Co-Op, Platformer, Procedural Generation, Rogue-like, Rogue-lite, Sci-fi, Side Scroller, Singleplayer]|2111.0
685950|Joy Pony|[Casual, Horror, Indie, Memes, Simulation, Singleplayer]|100.0
689750|Youtubers Clicker|[Casual, Clicker, Indie, Simulation]|140.0
658490|Drive Isle|[Early Access, Racing, Simulation]|42.0
643620|Night Trap - 25th Anniversary Edition|[1990's, Action, Adventure, Classic, FMV, Horror, Singleplayer]|55.0
650760|侠客风云传前传(Tale of Wuxia:The Pre-Sequel)|[Adventure, Gore, Martial Arts, RPG, Strategy]|755.0
593680|Rocking Pilot|[Action, Arcade, Bullet Hell, Difficult, Fast-Paced, Indie, Perma Death, Retro, Shoot 'Em Up, Twin Stick Shooter, Violent]|10.0
685790|Ruthless Safari|[Action, Indie]|43.0
683160|The Exorcist|[Adventure, Casual, Early Access, Indie, RPG, RPGMaker, Simulation]|29.0
397310|Looterkings|[Action, Co-op, Dungeon Crawler, Indie, Nudity, RPG, Rogue-like]|255.0
373930|Sudden Strike 4|[Historical, Multiplayer, RTS, Real Time Tactics, Real-Time, Realistic, Singleplayer, Strategy, Tanks, War, World War II]|1980.0
677980|Z69|[2D, Action, Indie, Platformer]|23.0
681140|Last Soldier|[Action, Casual]|32.0
666690|Animal Crush|[Indie, Match 3]|28.0
680690|Kama Bullet Heritage|[Action, Adventure, Gore, Indie, Violent]|39.0
606800|Startup Company|[Building, Casual, Crafting, Early Access, Economy, Family Friendly, Great Soundtrack, Indie, Isometric, Management, Moddable, Point & Click, Real-Time with Pause, Sandbox, Simulation, Singleplayer, Strategy]|1460.0
645820|Odysseus Kosmos and his Robot Quest: Adventure Game|[1990's, 2D, Adventure, Atmospheric, Comedy, Dystopian, Episodic, Funny, Futuristic, Indie, Mouse only, Pixel Graphics, Point & Click, Puzzle, Retro, Robots, Sci-fi, Singleplayer, Space, Visual Novel]|84.0
508980|Crashday Redline Edition|[Action, Arcade, Classic, Destruction, Driving, Great Soundtrack, Level Editor, Multiplayer, Racing]|547.0
288860|Realms of Arkania: Star Trail|[Adventure, Fantasy, Indie, RPG, Remake, Turn-Based]|80.0
504300|Gangs of Space|[Action, Bullet Hell, Competitive, Early Access, Free to Play, Great Soundtrack, Hack and Slash, Indie, Loot, MMORPG, Massively Multiplayer, Online Co-Op, RPG, Rogue-lite, Sci-fi, Shoot 'Em Up, Space, Top-Down Shooter, Twin Stick Shooter]|362.0
651660|Halcyon 6: Starbase Commander (LIGHTSPEED EDITION)|[Indie, Pixel Graphics, RPG, Sci-fi, Simulation, Space, Strategy, Turn-Based Combat]|194.0
625910|Time Recoil|[Action, Adventure, Arcade, Atmospheric, Bullet Time, Destruction, Dystopian, Female Protagonist, Gore, Indie, Sci-fi, Shoot 'Em Up, Shooter, Singleplayer, Sports, Time Attack, Time Manipulation, Time Travel, Top-Down, Top-Down Shooter, Violent]|31.0
681520|The Rodinia Project|[3D Platformer, Abstract, Adventure, Atmospheric, Casual, Controller, Fantasy, First-Person, Futuristic, Indie, Minimalist, Mystery, Puzzle, Puzzle-Platformer, Relaxing, Sci-fi, Singleplayer, Stylized]|28.0
503620|Fictorum|[Action, Destruction, Indie, Magic, RPG, Singleplayer]|208.0
665230|Glowing Sokoban|[Indie, Puzzle, Sports]|30.0
664780|Alter Ego|[Adventure, Casual, Indie, RPG, Simulation, Text-Based]|19.0
642650|Pepper's Puzzles|[Casual, Indie, Level Editor, Puzzle]|24.0
674110|Achievement Hunter: Overdose|[Action, Adventure, Casual, Indie]|70.0
663590|Foxfolk|[Action, Adventure, Casual, Indie]|16.0
374460|Impossiball|[Action, Casual, Indie, Sports]|17.0
338810|Demise of Nations|[4X, Free to Play, Hex Grid, Indie, Multiplayer, Strategy, Turn-Based Strategy]|273.0
593280|Cat Quest|[Action, Action RPG, Adventure, Cute, Hack and Slash, Indie, Open World, RPG, Singleplayer]|1772.0
573080|Peregrin|[Adventure, Casual, Indie, Puzzle]|39.0
495050|Mega Man Legacy Collection 2 / ロックマン クラシックス コレクション 2|[2D, Action, Anime, Classic, Difficult, Great Soundtrack, Pixel Graphics, Platformer, Retro, Side Scroller, Singleplayer]|308.0
670500|RC Plane 3|[Flight, Multiplayer, Racing, Simulation, Sports]|55.0
616220|Hide vs. Seek|[Action, Casual, Co-op, FPS, Family Friendly, First-Person, Free to Play, Funny, Hidden Object, Horror, Indie, Massively Multiplayer, Multiplayer, Nudity, Online Co-Op, Psychological Horror, Sandbox, Survival]|511.0
650570|Code 7: A Story-Driven Hacking Adventure|[Adventure, Episodic, Exploration, Female Protagonist, Hacking, Horror, Indie, Sci-fi, Story Rich, Text-Based]|28.0
412210|Warfront Defenders: Westerplatte|[Action, Early Access, Indie, Strategy]|10.0
682730|Hearing|[Adventure, Casual, Exploration, First-Person, Hidden Object, Indie, Open World, Short, Singleplayer, Walking Simulator]|23.0
508300|Strategy & Tactics: Dark Ages|[Alternate History, Atmospheric, Board Game, Co-op, Dark Fantasy, Diplomacy, Fantasy, Grand Strategy, Great Soundtrack, Historical, Medieval, Politics, RPG, RTS, Real-Time with Pause, Sandbox, Simulation, Strategy, Turn-Based Strategy, War]|108.0
674040|Achievement Hunter: Begins|[Action, Adventure, Casual, Indie]|137.0
683570|Cludbugz's Twisted Magic|[Action, Adventure, Casual, RPG]|15.0
664180|Draw Puzzle 画之谜|[Anime, Casual, Indie, Puzzle]|458.0
672000|System Goose Overload|[Adventure, Indie, RPG]|37.0
650670|Grimoire : Heralds of the Winged Exemplar|[Adventure, Anime, CRPG, Casual, Classic, Dungeon Crawler, Fantasy, Female Protagonist, Funny, Great Soundtrack, Grid-Based Movement, Indie, Memes, Nudity, Party-Based RPG, RPG, Sexual Content, Singleplayer, Turn-Based, Walking Simulator]|294.0
681070|The Slug|[Adventure, Casual, Indie, Platformer]|54.0
673780|Mad Arkanoid|[Action, Casual, Sports]|34.0
662910|Cash Crop|[Adventure, Casual, Early Access, Indie, RPG, Simulation]|25.0
467270|Weaves of Fate|[Action, Adventure, Dark Fantasy, Fantasy, Indie, RPG, Retro, Singleplayer, Strategy, Strategy RPG, Tactical, Tactical RPG, Turn-Based, Turn-Based Strategy, Turn-Based Tactics]|23.0
657440|Burn It Down|[2D, Adventure, Dark, Difficult, Great Soundtrack, Indie, Platformer, Puzzle-Platformer]|35.0
631540|Community Inc|[City Builder, Indie, Simulation, Strategy]|95.0
686870|Lost Items|[Early Access, Free to Play, Indie]|25.0
663110|Sunrise: survival|[Action, Adventure, FPS, Indie, Massively Multiplayer, Post-apocalyptic, RPG, Survival]|156.0
662410|Circuit Dude|[Casual, Difficult, Indie, Level Editor, Pixel Graphics, Puzzle, Retro, Sokoban]|10.0
614860|XAOC|[Action RPG, Adventure, Anime, Cinematic, Early Access, Lore-Rich, Massively Multiplayer, Movie, RPG, Story Rich]|151.0
644710|Gary Grigsby's War in the West|[Simulation, Strategy, Wargame, World War II]|32.0
610670|Alchemyland|[Adventure, Casual, Early Access, Indie, RPG]|69.0
426190|Miner Meltdown|[2D, Action, Casual, Co-op, Funny, Great Soundtrack, Indie, Mining, Multiplayer, Online Co-Op, Pixel Graphics, Platformer, Side Scroller, Team-Based, Zombies]|61.0
581200|Nash Racing|[Indie, Racing]|45.0
607700|Death is better than Hell|[Action, Adventure, Indie, RPG]|50.0
650220|Interplanetary: Enhanced Edition|[Indie, Multiplayer, Simulation, Space, Strategy, Turn-Based Strategy]|103.0
343860|Tacoma|[Adventure, Atmospheric, Casual, Cyberpunk, Exploration, Female Protagonist, First-Person, Futuristic, Great Soundtrack, Illuminati, Indie, Mystery, Psychological Horror, Sci-fi, Short, Singleplayer, Space, Story Rich, Walking Simulator]|1132.0
679470|Solenars Edge Rebirth|[Indie, RPG, RPGMaker]|17.0
652600|Descent - Silence of Mind|[Adventure, Atmospheric, Dark, Horror, Indie, Puzzle]|24.0
654490|Fable Rush|[Casual, Indie, Match 3]|28.0
433340|Slime Rancher|[Action, Adventure, Anime, Casual, Colorful, Cute, Exploration, FPS, Family Friendly, Fantasy, Female Protagonist, First-Person, Funny, Great Soundtrack, Indie, Management, Open World, Sandbox, Simulation, Singleplayer]|16874.0
638200|Capitalism 2|[Capitalism, Economy, Indie, Management, RTS, Simulation, Strategy, Villain Protagonist]|66.0
652950|Maggie's Apartment|[Adventure, Point & Click]|80.0
573170|Fidel Dungeon Rescue|[Indie, Pixel Graphics, Puzzle, RPG, Rogue-like]|177.0
658150|Skeleton Boomerang|[2D, Action, Great Soundtrack, Indie, Pixel Graphics, Platformer]|15.0
615180|Firewood|[2D, Adventure, Casual, Great Soundtrack, Horror, Indie, Pixel Graphics, Psychological Horror, Puzzle, Story Rich]|52.0
215280|Secret World Legends|[Action, Adventure, Character Customization, Conspiracy, Exploration, Free to Play, Horror, Illuminati, Lovecraftian, MMORPG, Massively Multiplayer, Multiplayer, Mythology, Open World, Puzzle, RPG, Story Rich, Supernatural, Third Person, Zombies]|6140.0
656270|It`s Village|[Casual, City Builder, Early Access, Indie, RTS, Strategy]|288.0
623380|Cybermotion|[Early Access, Indie, Level Editor, Physics, Robots, Sandbox, Side Scroller, Simulation, Walking Simulator]|19.0
679660|aMAZE ZER0|[2D, Abstract, Atmospheric, Casual, Colorful, Difficult, Fast-Paced, Indie, Puzzle, Singleplayer]|74.0
673300|Alien Splatter Redux|[Action, Adventure, Indie, Pixel Graphics, Retro]|47.0
621070|Legends of Ellaria|[Action, Action-Adventure, Adventure, Base Building, Building, City Builder, Early Access, Exploration, Fantasy, First-Person, Indie, Nonlinear, Open World, RPG, RTS, Resource Management, Sandbox, Singleplayer, Strategy, Third Person]|291.0
661040|Time Trap - Mystery Hidden Objects|[Adventure, Aliens, Atmospheric, Casual, Competitive, Dark Fantasy, Detective, Drama, Hidden Object, Indie, Mystery, Point & Click, Puzzle, Replay Value, Sci-fi, Singleplayer]|109.0
664620|Pink Rage Otome|[Adventure, Anime, Casual, Indie, Otome, Simulation, Visual Novel]|20.0
650350|Machine World 2|[Building, Early Access, Indie, Open World, Realistic, Sandbox, Simulation]|121.0
496340|Fighting Fantasy Legends|[Adventure, Card Game, Indie, RPG]|67.0
595430|Sky Knights|[1980s, Action, Early Access, Flight, Indie, Strategy, Team-Based, Wargame]|205.0
349790|Galaxy of Pen & Paper|[Indie, Pixel Graphics, RPG, Sci-fi, Turn-Based]|85.0
596950|Rat Simulator|[Casual, Indie, Memes, Simulation]|32.0
665300|Stream Avatars|[Animation & Modeling, Animation &amp; Modeling, Audio Production, Design & Illustration, Design &amp; Illustration, Funny, Utilities, Video Production, Web Publishing]|57.0
528160|Solstice Chronicles: MIA|[Action, Action RPG, Aliens, Co-op, Horror, Indie, Local Co-Op, RPG, Sci-fi, Space, Strategy, Strategy RPG, Top-Down Shooter, Twin Stick Shooter, Zombies]|193.0
603700|The Low Road|[2D, Adventure, Dark Comedy, Female Protagonist, Funny, Great Soundtrack, Hand-drawn, Indie, Point & Click, Puzzle, Singleplayer, Story Rich]|58.0
682170|Witchkin|[Action, Atmospheric, Horror, Indie, Singleplayer, Stealth, Survival Horror]|18.0
487120|Citadel: Forged with Fire|[Action, Adventure, Base Building, Building, Crafting, Dragons, Early Access, Fantasy, First-Person, Indie, MMORPG, Magic, Massively Multiplayer, Medieval, Multiplayer, Open World, PvP, RPG, Sandbox, Survival]|2934.0
549100|GravNewton|[2D, Action, Casual, Difficult, Indie, Platformer, Retro]|46.0
681170|SUDOKU|[Casual, Indie, Puzzle]|166.0
668660|CUR3D Maker Edition|[Animation & Modeling, Animation &amp; Modeling, Design & Illustration, Design &amp; Illustration, Education, Utilities]|17.0
651470|Onirim - Solitaire Card Game|[Card Game, Casual, Free to Play, Strategy]|96.0
656460|Vostok Inc.|[Action, Casual, Clicker, Indie]|40.0
562590|Galactic Junk League|[Action, Arena Shooter, Building, Casual, Co-op, Crafting, First-Person, Free to Play, Indie, MOBA, Massively Multiplayer, Multiplayer, Open World, PvP, RPG, Sandbox, Sci-fi, Shooter, Singleplayer, Space]|1624.0
676590|Golden Fever|[Action, Adventure, Casual, Indie, Platformer]|34.0
632300|Hobo: Tough Life|[Adventure, Early Access, Indie, Multiplayer, Open World, RPG, Simulation, Survival]|506.0
462770|Pyre|[Action, Adventure, Atmospheric, Choices Matter, Colorful, Fantasy, Great Soundtrack, Hand-drawn, Indie, Local Multiplayer, Lore-Rich, Multiplayer, Multiple Endings, Party-Based RPG, RPG, Singleplayer, Sports, Story Rich, Stylized, Visual Novel]|3702.0
484900|Aven Colony|[Base Building, City Builder, Indie, Sci-fi, Simulation, Singleplayer, Space, Strategy, Survival]|528.0
425240|Pressure Overdrive|[Action, Arcade, Bullet Hell, Character Customization, Co-op, Comedy, Controller, Difficult, Driving, Family Friendly, Funny, Great Soundtrack, Indie, Local Co-Op, Procedural Generation, Replay Value, Shoot 'Em Up, Singleplayer, Stylized, Twin Stick Shooter]|96.0
414490|Crashnauts|[2D, Action, Competitive, Early Access, Indie, Local Multiplayer, Multiplayer, Shooter]|17.0
609410|Iron Tides|[Adventure, Casual, Early Access, Indie, Simulation, Strategy, Tactical, Turn-Based, Turn-Based Combat, Turn-Based Tactics]|30.0
656290|The Tritan Initiative|[Action, Casual, Indie, Simulation]|52.0
337890|Dysfunctional Systems: Orientation|[Anime, Casual, Female Protagonist, Indie, Visual Novel]|30.0
647740|Airmen|[Action, Building, Indie, Massively Multiplayer, Multiplayer, Steampunk, Strategy]|42.0
674190|Conquest of the New World|[Strategy]|13.0
665740|Book Of Potentia 2|[Free to Play, Indie, Pixel Graphics, Rogue-like]|100.0
656550|Shadow Bug|[2D, Action, Action-Adventure, Adventure, Atmospheric, Indie, Ninja, Platformer]|39.0
670810|Family cobweb|[Adventure, Casual, Indie, Visual Novel]|47.0
568750|Pastry Lovers|[Adventure, Anime, Casual, Dating Sim, Female Protagonist, Indie, Otome, RPG, Romance, Simulation, Strategy, Visual Novel]|152.0
445870|Phantom Trigger|[Action, Adventure, Indie, Pixel Graphics]|16.0
659040|Intrusion Protocol|[2D, Action, Difficult, Fast-Paced, Indie, Pixel Graphics, Platformer, Retro]|10.0
435020|AFL Evolution|[Football, Illuminati, Multiplayer, Simulation, Sports, Story Rich]|62.0
603940|Pixel Shopkeeper|[2D, Adventure, Capitalism, Casual, Character Customization, Clicker, Crafting, Economy, Family Friendly, Indie, Management, Pixel Graphics, Point & Click, Puzzle, Resource Management, Retro, Sandbox, Simulation, Singleplayer, Strategy]|113.0
529440|Behold the Kickmen|[Action, Casual, Football, Indie, Soccer, Sports]|298.0
654770|Ballway|[2D, Casual, Destruction, Indie, Physics, Puzzle]|43.0
529180|Dark and Light|[Action, Adventure, Base Building, Crafting, Dark, Dragons, Early Access, Fantasy, MMORPG, Magic, Massively Multiplayer, Medieval, Multiplayer, Open World, PvP, RPG, Sandbox, Simulation, Singleplayer, Survival]|6926.0
569770|StarShip Constructor|[2D, Building, Early Access, Indie, Sandbox, Space]|171.0
663370|The Zwuggels - A Beach Holiday Adventure for Kids|[Adventure, Cartoon, Cartoony, Casual, Colorful, Cute, Family Friendly, Female Protagonist, Fishing, Indie, Linear, Mouse only, Pirates, Point & Click, Relaxing, Singleplayer]|21.0
569480|Kingdoms and Castles|[Action, Base Building, Building, Casual, City Builder, Colorful, Great Soundtrack, Indie, Management, Medieval, Multiplayer, Pixel Graphics, RTS, Resource Management, Sandbox, Simulation, Singleplayer, Strategy, Survival, Voxel]|5698.0
573130|Aporia: Beyond The Valley|[Adventure, Atmospheric, Exploration, First-Person, Horror, Indie, Puzzle, Walking Simulator]|126.0
657120|Flix and Chill 2: Millennials|[Casual, Indie, Simulation]|31.0
660330|Ragnarok RE:START|[Action, Adventure, Anime, Free to Play, Massively Multiplayer, RPG]|185.0
657740|Ballistic Attack|[Casual, Indie, Strategy, Tower Defense]|88.0
657770|Hell Quest|[Action, Casual, Indie, Pixel Graphics]|36.0
657590|Grav Blazer|[2D, Action, Casual, Indie, Sci-fi, Singleplayer]|32.0
580200|Yonder: The Cloud Catcher Chronicles|[Adventure, Agriculture, Atmospheric, Building, Casual, Crafting, Cute, Exploration, Family Friendly, Fantasy, Fishing, Great Soundtrack, Indie, Multiplayer, Open World, RPG, Relaxing, Sandbox, Singleplayer, Third Person]|1553.0
667820|Farmington Tales|[Casual, Hidden Object, Simulation]|21.0
660070|Chromatic|[Action, Arcade, Co-op, Colorful, Indie, Local Co-Op, Minimalist, Retro, Space]|14.0
536770|THE AWKWARD STEVE DUOLOGY|[Adventure, Casual, FMV, Indie]|18.0
643270|OLDTV|[Atmospheric, Casual, Difficult, Fast-Paced, Free to Play, Great Soundtrack, Illuminati, Indie, Memes, Psychological Horror, Puzzle, Singleplayer]|4157.0
661000|Flow:The Sliding|[Casual, Difficult, Great Soundtrack, Indie]|92.0
650680|Golem Creation Kit|[Casual, Indie, Visual Novel]|12.0
407000|Survival Is Not Enough|[Action, Adventure, RPG]|29.0
657680|NASWAY|[Casual, Indie]|120.0
489570|Antisphere|[Action, Casual, Indie, Massively Multiplayer, Strategy]|44.0
663390|Rento Fortune - Online Dice Board Game|[Board Game, Casual, Indie, Massively Multiplayer, Multiplayer, Strategy]|761.0
535690|Crash Force®|[Action, Arena Shooter, Indie, Multiplayer, RPG]|111.0
602510|Gettysburg: The Tide Turns|[Strategy]|36.0
303610|Suicide Guy|[Action, First-Person, Funny, Indie, Puzzle, Singleplayer, Violent]|316.0
502520|Ultimate General: Civil War|[America, Historical, Indie, Military, Multiplayer, Open World, RTS, Simulation, Singleplayer, Strategy, Tactical, Turn-Based Strategy, War, Wargame]|2355.0
647040|Riaaf The Spider|[Adventure, Casual, Indie]|28.0
652980|Loading Screen Simulator|[2D, Atmospheric, Casual, Clicker, Comedy, Dating Sim, Difficult, Family Friendly, First-Person, Free to Play, Funny, Indie, Memes, Post-apocalyptic, Simulation, Singleplayer, Violent]|6181.0
667130|Clumsy Fred|[Casual, Comedy, Funny, Indie, Kickstarter, Physics, Runner, Simulation, Singleplayer, Third Person]|21.0
671900|Devoid of Shadows|[Action, Indie, RPG, Vampire]|77.0
663240|All You Can Eat|[Adventure, Casual, Comedy, Comic Book, Funny, Indie, Point & Click, Singleplayer]|56.0
674310|THE 2048|[Arcade, Casual, Indie, Puzzle]|31.0
628660|Lode Runner Legacy|[Action, Casual, Puzzle, Retro]|41.0
656310|Dracula's Library|[Action, Adventure, Casual, Indie, RPG, Simulation]|39.0
645260|Trophy Fishing 2|[Casual, Fishing, Free to Play, Multiplayer, Simulation, Sports]|553.0
608660|Psebay|[Adventure, Indie, Racing, Simulation, Sports]|25.0
583470|The End Is Nigh|[2D, Action, Adventure, Difficult, Funny, Great Soundtrack, Indie, Memes, Pixel Graphics, Platformer, Post-apocalyptic, Singleplayer]|1322.0
548680|Iron Crypticle|[2D, Action, Arcade, Arena Shooter, Indie, Local Co-Op, Pixel Graphics, Retro, Top-Down, Top-Down Shooter, Twin Stick Shooter, Zombies]|35.0
639170|Minecraft: Story Mode - Season Two|[Action, Action-Adventure, Adventure, Anime, Choices Matter, Choose Your Own Adventure, Episodic, Family Friendly, Female Protagonist, Funny, Gore, Horror, Illuminati, Memes, Nudity, Pixel Graphics, Psychological Horror, Singleplayer, Story Rich, Zombies]|1022.0
510360|Recession|[Action, Early Access, Indie]|10.0
664610|Gelu|[Casual, Indie, Platformer]|15.0
656370|Warp Rider|[Action, Casual, Indie, Racing]|24.0
644160|Reflecting Fate|[Action, Adventure, Indie]|36.0
640210|Just One Line|[Adventure, Casual, Choices Matter, Choose Your Own Adventure, Early Access, Indie, Multiple Endings, RPG, Story Rich, Text-Based]|40.0
629440|Graze Counter|[1990's, 2D, Action, Anime, Arcade, Bullet Hell, Casual, Cult Classic, Cute, Difficult, Family Friendly, Female Protagonist, Great Soundtrack, Indie, Lore-Rich, Pixel Graphics, Psychological Horror, Sci-fi, Shoot 'Em Up, Story Rich]|60.0
388370|Nova Blitz|[Action, Card Game, Free to Play, Indie, Massively Multiplayer, Strategy]|139.0
411480|BATTLECREW™ Space Pirates|[2D, Action, Co-op, Competitive, Free to Play, Indie, Multiplayer, Online Co-Op, Pirates, Platformer, Sci-fi, Shooter, Singleplayer, Twin Stick Shooter]|156.0
